Country,Year,Temperature,Precipitation
Falkland Isl,1995,6.0,502.8
Falkland Isl,1996,6.5,502.8
Falkland Isl,1997,6.0,502.8
Falkland Isl,1998,6.9,502.8
Falkland Isl,1999,6.5,502.8
Falkland Isl,2000,5.9,502.8
Falkland Isl,2001,6.1,502.8
Falkland Isl,2002,5.7,502.8
Falkland Isl,2003,6.3,502.8
Falkland Isl,2004,6.8,502.8
Falkland Isl,2005,6.3,502.8
Falkland Isl,2006,6.4,502.8
Falkland Isl,2007,6.1,502.8
Falkland Isl,2008,6.6,502.8
Falkland Isl,2009,6.3,502.8
Falkland Isl,2010,6.3,502.8
Falkland Isl,2011,6.5,502.8
Falkland Isl,2012,6.3,502.8
Falkland Isl,2013,6.5,502.8
Falkland Isl,2014,6.3,502.8
Falkland Isl,2015,6.3,502.8
Falkland Isl,2016,6.6,502.8
Falkland Isl,2017,6.6,502.8
Falkland Isl,2018,6.5,502.8
Falkland Isl,2019,6.4,502.8
Falkland Isl,2020,6.6,502.8
Falkland Isl,2021,7.0,502.8
Falkland Isl,2022,6.5,502.8
Falkland Isl,2023,6.3,502.8
Falkland Isl,2024,6.3,502.8
Fernando de Noronha,1901,26.4,1471.0
Fernando de Noronha,1902,26.4,1471.0
Fernando de Noronha,1903,26.4,1471.0
Fernando de Noronha,1904,26.2,1471.0
Fernando de Noronha,1905,26.2,1471.0
Fernando de Noronha,1906,26.2,1471.0
Fernando de Noronha,1907,26.5,1471.0
Fernando de Noronha,1908,26.7,1471.0
Fernando de Noronha,1909,26.6,1471.0
Fernando de Noronha,1910,26.3,1472.6
Fernando de Noronha,1911,26.4,1428.9
Fernando de Noronha,1912,26.1,1539.6
Fernando de Noronha,1913,26.1,1476.3
Fernando de Noronha,1914,26.2,1498.0
Fernando de Noronha,1915,27.0,1430.8
Fernando de Noronha,1916,26.3,1456.8
Fernando de Noronha,1917,26.0,1471.9
Fernando de Noronha,1918,26.3,1475.8
Fernando de Noronha,1919,26.8,1412.7
Fernando de Noronha,1920,26.4,1445.8
Fernando de Noronha,1921,26.1,1488.7
Fernando de Noronha,1922,26.1,1476.1
Fernando de Noronha,1923,26.3,1421.5
Fernando de Noronha,1924,26.0,1481.5
Fernando de Noronha,1925,26.2,1453.0
Fernando de Noronha,1926,26.4,1471.8
Fernando de Noronha,1927,26.4,1457.4
Fernando de Noronha,1928,26.6,1438.4
Fernando de Noronha,1929,26.3,1461.8
Fernando de Noronha,1930,26.6,1418.6
Fernando de Noronha,1931,26.7,1483.2
Fernando de Noronha,1932,26.7,1435.7
Fernando de Noronha,1933,26.6,1439.0
Fernando de Noronha,1934,26.3,1455.2
Fernando de Noronha,1935,26.3,1488.1
Fernando de Noronha,1936,26.4,1457.4
Fernando de Noronha,1937,26.6,1451.4
Fernando de Noronha,1938,26.4,1453.6
Fernando de Noronha,1939,26.4,1446.4
Fernando de Noronha,1940,26.2,1523.4
Fernando de Noronha,1941,26.8,1431.7
Fernando de Noronha,1942,26.8,1449.1
Fernando de Noronha,1943,26.5,1435.7
Fernando de Noronha,1944,26.5,1422.9
Fernando de Noronha,1945,26.4,1472.3
Fernando de Noronha,1946,26.5,1464.1
Fernando de Noronha,1947,26.5,1448.6
Fernando de Noronha,1948,26.6,1456.7
Fernando de Noronha,1949,26.6,1444.5
Fernando de Noronha,1950,26.2,1486.1
Fernando de Noronha,1951,26.5,1432.5
Fernando de Noronha,1952,26.5,1436.5
Fernando de Noronha,1953,26.6,1403.8
Fernando de Noronha,1954,26.5,1422.3
Fernando de Noronha,1955,26.3,1453.1
Fernando de Noronha,1956,26.5,1446.1
Fernando de Noronha,1957,26.5,1441.8
Fernando de Noronha,1958,26.8,1404.1
Fernando de Noronha,1959,26.6,1471.2
Fernando de Noronha,1960,26.7,1450.9
Fernando de Noronha,1961,26.1,1464.2
Fernando de Noronha,1962,26.3,1429.3
Fernando de Noronha,1963,26.2,1432.8
Fernando de Noronha,1964,26.0,1533.9
Fernando de Noronha,1965,26.2,1482.6
Fernando de Noronha,1966,26.4,1437.6
Fernando de Noronha,1967,26.0,1499.9
Fernando de Noronha,1968,26.0,1437.8
Fernando de Noronha,1969,26.4,1452.7
Fernando de Noronha,1970,26.4,1442.5
Fernando de Noronha,1971,26.1,1485.3
Fernando de Noronha,1972,26.4,1435.6
Fernando de Noronha,1973,26.6,1529.1
Fernando de Noronha,1974,25.9,1584.5
Fernando de Noronha,1975,26.0,1443.8
Fernando de Noronha,1976,26.1,1471.0
Fernando de Noronha,1977,26.2,1464.1
Fernando de Noronha,1978,26.2,1443.1
Fernando de Noronha,1979,26.4,1421.0
Fernando de Noronha,1980,26.4,1447.7
Fernando de Noronha,1981,26.4,1445.4
Fernando de Noronha,1982,26.3,1448.3
Fernando de Noronha,1983,26.7,1420.2
Fernando de Noronha,1984,26.4,1515.4
Fernando de Noronha,1985,26.1,1563.7
Fernando de Noronha,1986,26.1,1552.3
Fernando de Noronha,1987,26.6,1455.0
Fernando de Noronha,1988,26.4,1511.3
Fernando de Noronha,1989,26.4,1467.2
Fernando de Noronha,1990,26.5,1423.3
Fernando de Noronha,1991,26.4,1439.5
Fernando de Noronha,1992,26.3,1470.5
Fernando de Noronha,1993,26.8,1439.5
Fernando de Noronha,1994,26.4,1509.5
Fernando de Noronha,1995,26.5,1487.3
Fernando de Noronha,1996,26.5,1459.6
Fernando de Noronha,1997,26.5,1457.1
Fernando de Noronha,1998,27.0,1443.3
Fernando de Noronha,1999,26.6,1453.5
Fernando de Noronha,2000,26.4,1495.2
Fernando de Noronha,2001,26.6,1453.5
Fernando de Noronha,2002,26.4,1492.1
Fernando de Noronha,2003,26.6,1481.4
Fernando de Noronha,2004,26.3,1499.5
Fernando de Noronha,2005,26.7,1497.1
Fernando de Noronha,2006,26.6,1453.6
Fernando de Noronha,2007,26.5,1469.9
Fernando de Noronha,2008,26.3,1488.4
Fernando de Noronha,2009,26.4,1516.0
Fernando de Noronha,2010,26.8,1437.6
Fernando de Noronha,2011,26.2,1494.7
Fernando de Noronha,2012,26.6,1452.7
Fernando de Noronha,2013,26.7,1470.7
Fernando de Noronha,2014,26.5,1479.0
Fernando de Noronha,2015,26.8,1474.1
Fernando de Noronha,2016,27.0,1447.1
Fernando de Noronha,2017,26.8,1454.6
Fernando de Noronha,2018,26.7,1466.9
Fernando de Noronha,2019,26.8,1456.8
Fernando de Noronha,2020,26.8,1466.4
Fernando de Noronha,2021,26.7,1441.6
Fernando de Noronha,2022,26.5,1483.5
Fernando de Noronha,2023,26.6,1439.8
Fernando de Noronha,2024,26.5,1468.8
Fiji,1901,24.8,2467.8
Fiji,1902,24.8,2089.6
Fiji,1903,24.8,1742.8
Fiji,1904,24.8,2348.3
Fiji,1905,24.8,1611.9
Fiji,1906,24.8,2755.1
Fiji,1907,24.8,1954.5
Fiji,1908,24.8,2001.9
Fiji,1909,24.8,2051.9
Fiji,1910,24.8,2316.4
Fiji,1911,24.8,2461.8
Fiji,1912,24.8,2330.9
Fiji,1913,24.8,2427.8
Fiji,1914,24.8,2597.3
Fiji,1915,24.8,2026.4
Fiji,1916,24.8,2857.8
Fiji,1917,24.8,2952.8
Fiji,1918,24.8,2046.2
Fiji,1919,24.8,2625.3
Fiji,1920,24.8,2185.1
Fiji,1921,24.8,3376.1
Fiji,1922,24.8,3247.4
Fiji,1923,24.8,2174.6
Fiji,1924,24.8,2411.4
Fiji,1925,24.8,2040.3
Fiji,1926,24.8,2011.4
Fiji,1927,24.8,2937.8
Fiji,1928,24.8,2316.4
Fiji,1929,24.8,2927.7
Fiji,1930,24.8,2195.8
Fiji,1931,24.8,2450.8
Fiji,1932,24.8,2381.3
Fiji,1933,24.7,3007.3
Fiji,1934,24.8,2583.1
Fiji,1935,24.8,3034.8
Fiji,1936,24.9,2366.3
Fiji,1937,24.7,2068.7
Fiji,1938,24.7,2916.8
Fiji,1939,24.7,2871.6
Fiji,1940,24.9,2146.7
Fiji,1941,24.9,2229.2
Fiji,1942,24.8,1876.6
Fiji,1943,24.9,2169.4
Fiji,1944,24.8,2084.0
Fiji,1945,24.7,2326.8
Fiji,1946,25.1,2396.9
Fiji,1947,25.2,2313.7
Fiji,1948,24.8,2566.2
Fiji,1949,25.0,2665.1
Fiji,1950,24.9,2777.1
Fiji,1951,24.7,2163.7
Fiji,1952,25.1,2407.8
Fiji,1953,25.0,2361.1
Fiji,1954,24.9,3044.0
Fiji,1955,24.8,3245.6
Fiji,1956,24.8,2888.2
Fiji,1957,24.8,2346.3
Fiji,1958,25.0,1742.8
Fiji,1959,25.1,2565.0
Fiji,1960,25.0,2811.0
Fiji,1961,25.0,2519.2
Fiji,1962,24.8,2521.7
Fiji,1963,24.8,2669.5
Fiji,1964,24.9,2606.3
Fiji,1965,24.2,2206.7
Fiji,1966,24.5,1880.1
Fiji,1967,24.6,2067.6
Fiji,1968,24.7,1903.5
Fiji,1969,24.8,1619.7
Fiji,1970,24.8,2524.8
Fiji,1971,24.7,2750.4
Fiji,1972,24.5,2621.2
Fiji,1973,25.1,2662.8
Fiji,1974,24.8,3048.6
Fiji,1975,24.9,2956.0
Fiji,1976,24.8,2334.6
Fiji,1977,24.7,1938.3
Fiji,1978,24.6,1869.6
Fiji,1979,24.7,2116.0
Fiji,1980,24.7,2271.1
Fiji,1981,24.9,2385.8
Fiji,1982,24.8,2339.0
Fiji,1983,25.0,1848.1
Fiji,1984,25.2,2111.3
Fiji,1985,25.1,2574.8
Fiji,1986,24.7,2377.0
Fiji,1987,24.7,1596.7
Fiji,1988,25.3,2316.4
Fiji,1989,24.8,2386.7
Fiji,1990,25.0,2178.0
Fiji,1991,24.8,1903.7
Fiji,1992,24.7,1842.8
Fiji,1993,24.4,2409.9
Fiji,1994,24.7,1902.5
Fiji,1995,25.0,1937.0
Fiji,1996,25.1,2844.3
Fiji,1997,25.0,2458.3
Fiji,1998,25.3,1421.6
Fiji,1999,25.0,2943.4
Fiji,2000,25.2,3911.7
Fiji,2001,25.3,2512.5
Fiji,2002,24.9,2452.9
Fiji,2003,25.1,1770.0
Fiji,2004,25.2,2006.5
Fiji,2005,25.3,2296.5
Fiji,2006,25.0,2227.2
Fiji,2007,25.5,3006.4
Fiji,2008,25.1,2943.0
Fiji,2009,24.9,2304.1
Fiji,2010,25.4,2102.8
Fiji,2011,25.2,3395.4
Fiji,2012,24.9,3635.0
Fiji,2013,25.2,2537.8
Fiji,2014,25.0,1741.1
Fiji,2015,25.0,1568.6
Fiji,2016,25.4,2911.1
Fiji,2017,25.4,2565.9
Fiji,2018,25.2,2717.9
Fiji,2019,25.5,2292.6
Fiji,2020,25.7,2503.2
Fiji,2021,25.5,2582.1
Fiji,2022,25.4,3580.9
Fiji,2023,25.6,2982.4
Fiji,2024,25.8,3131.8
Finland,1901,1.6,414.1
Finland,1902,-0.9,577.2
Finland,1903,1.9,595.4
Finland,1904,0.5,533.5
Finland,1905,1.5,548.0
Finland,1906,1.9,516.7
Finland,1907,0.9,510.9
Finland,1908,1.1,428.3
Finland,1909,1.0,528.5
Finland,1910,2.2,532.2
Finland,1911,1.7,551.5
Finland,1912,0.3,572.9
Finland,1913,1.7,449.3
Finland,1914,1.9,466.4
Finland,1915,-0.8,487.4
Finland,1916,1.1,533.3
Finland,1917,0.3,537.2
Finland,1918,1.4,496.3
Finland,1919,0.7,513.9
Finland,1920,3.0,504.5
Finland,1921,1.7,591.9
Finland,1922,1.0,546.7
Finland,1923,0.9,615.2
Finland,1924,1.9,566.0
Finland,1925,1.9,556.4
Finland,1926,0.6,496.0
Finland,1927,0.9,587.0
Finland,1928,1.1,593.3
Finland,1929,1.2,578.4
Finland,1930,2.7,522.0
Finland,1931,1.2,602.8
Finland,1932,2.5,630.8
Finland,1933,1.3,442.5
Finland,1934,3.5,618.5
Finland,1935,2.1,650.0
Finland,1936,2.3,547.6
Finland,1937,2.9,507.6
Finland,1938,3.8,558.3
Finland,1939,2.0,451.5
Finland,1940,0.3,502.4
Finland,1941,-0.7,371.9
Finland,1942,-0.1,490.9
Finland,1943,3.1,597.7
Finland,1944,2.5,584.0
Finland,1945,1.2,503.0
Finland,1946,1.8,461.5
Finland,1947,1.0,435.6
Finland,1948,2.3,551.0
Finland,1949,3.0,565.3
Finland,1950,2.1,529.0
Finland,1951,1.6,500.0
Finland,1952,1.1,582.7
Finland,1953,2.6,545.7
Finland,1954,2.2,636.9
Finland,1955,-0.2,530.8
Finland,1956,-0.0,464.9
Finland,1957,2.0,629.8
Finland,1958,0.5,490.8
Finland,1959,2.5,468.5
Finland,1960,1.6,532.2
Finland,1961,2.9,628.7
Finland,1962,0.9,609.4
Finland,1963,1.2,499.2
Finland,1964,1.8,496.0
Finland,1965,0.9,556.6
Finland,1966,-0.3,582.0
Finland,1967,2.0,611.7
Finland,1968,0.5,548.0
Finland,1969,0.5,460.1
Finland,1970,1.1,543.3
Finland,1971,0.9,514.3
Finland,1972,2.7,520.8
Finland,1973,1.6,519.3
Finland,1974,3.2,691.8
Finland,1975,3.0,515.7
Finland,1976,0.4,437.5
Finland,1977,1.1,605.9
Finland,1978,0.1,462.7
Finland,1979,1.3,584.6
Finland,1980,0.8,525.0
Finland,1981,0.9,718.4
Finland,1982,1.8,547.6
Finland,1983,2.0,634.2
Finland,1984,2.3,591.0
Finland,1985,-0.6,562.3
Finland,1986,1.1,588.0
Finland,1987,-0.2,575.4
Finland,1988,1.8,607.7
Finland,1989,3.6,579.3
Finland,1990,2.9,549.2
Finland,1991,2.3,600.0
Finland,1992,2.7,641.7
Finland,1993,1.7,539.2
Finland,1994,1.7,541.2
Finland,1995,2.3,566.4
Finland,1996,1.5,548.1
Finland,1997,2.2,518.6
Finland,1998,1.3,698.8
Finland,1999,2.3,566.2
Finland,2000,3.4,647.6
Finland,2001,2.0,588.1
Finland,2002,2.2,500.2
Finland,2003,2.3,538.5
Finland,2004,2.4,656.6
Finland,2005,3.1,621.6
Finland,2006,2.9,511.3
Finland,2007,3.0,640.0
Finland,2008,3.2,694.7
Finland,2009,2.4,550.5
Finland,2010,1.0,567.5
Finland,2011,3.4,635.9
Finland,2012,1.8,722.1
Finland,2013,3.3,542.2
Finland,2014,3.5,552.9
Finland,2015,3.7,635.8
Finland,2016,3.1,643.2
Finland,2017,2.6,623.6
Finland,2018,3.3,488.3
Finland,2019,2.9,644.3
Finland,2020,4.4,644.9
Finland,2021,2.5,626.0
Finland,2022,3.4,583.5
Finland,2023,3.0,683.0
Finland,2024,3.7,603.0
France,1901,9.8,815.9
France,1902,9.9,769.6
France,1903,10.2,823.6
France,1904,10.6,697.2
France,1905,10.0,806.4
France,1906,10.3,742.1
France,1907,10.1,820.8
France,1908,9.9,707.7
France,1909,9.6,832.5
France,1910,10.3,1068.1
France,1911,11.1,770.2
France,1912,10.2,858.7
France,1913,10.6,860.3
France,1914,10.3,920.6
France,1915,10.2,918.1
France,1916,10.5,944.0
France,1917,9.6,840.1
France,1918,10.5,782.7
France,1919,9.8,872.6
France,1920,10.8,788.8
France,1921,11.3,514.6
France,1922,9.8,910.2
France,1923,10.7,889.6
France,1924,10.2,809.2
France,1925,10.2,847.6
France,1926,11.0,866.9
France,1927,10.6,937.6
France,1928,11.1,879.0
France,1929,10.3,712.1
France,1930,11.0,1036.8
France,1931,10.0,886.2
France,1932,10.4,887.5
France,1933,10.2,760.0
France,1934,11.2,808.8
France,1935,10.6,957.9
France,1936,10.6,901.8
France,1937,11.0,931.8
France,1938,10.6,757.1
France,1939,10.4,963.9
France,1940,9.7,894.0
France,1941,9.9,892.5
France,1942,10.3,775.3
France,1943,11.4,763.9
France,1944,10.5,795.5
France,1945,11.3,660.4
France,1946,10.8,772.7
France,1947,11.5,756.0
France,1948,11.2,786.7
France,1949,11.5,658.5
France,1950,11.1,829.0
France,1951,10.7,1015.9
France,1952,10.7,911.1
France,1953,10.8,622.6
France,1954,10.2,815.6
France,1955,10.6,805.0
France,1956,9.8,791.5
France,1957,10.8,792.1
France,1958,10.7,954.9
France,1959,11.4,838.4
France,1960,10.8,1068.0
France,1961,11.4,794.3
France,1962,9.9,771.1
France,1963,9.5,896.9
France,1964,10.6,739.8
France,1965,10.0,1001.8
France,1966,10.9,967.9
France,1967,10.8,746.0
France,1968,10.4,921.9
France,1969,10.3,849.4
France,1970,10.4,827.5
France,1971,10.5,786.2
France,1972,10.2,866.2
France,1973,10.5,718.2
France,1974,10.8,904.6
France,1975,10.7,824.8
France,1976,11.0,760.3
France,1977,10.7,1001.6
France,1978,10.2,828.5
France,1979,10.4,991.9
France,1980,10.0,848.9
France,1981,10.7,959.1
France,1982,11.4,925.4
France,1983,11.2,815.7
France,1984,10.5,924.5
France,1985,10.2,718.1
France,1986,10.4,882.5
France,1987,10.3,894.0
France,1988,11.3,899.5
France,1989,11.8,674.9
France,1990,11.8,776.1
France,1991,10.8,721.9
France,1992,11.3,872.3
France,1993,10.9,893.7
France,1994,12.1,967.9
France,1995,11.6,885.5
France,1996,10.5,865.9
France,1997,11.8,804.7
France,1998,11.4,822.8
France,1999,11.8,994.6
France,2000,12.0,970.6
France,2001,11.5,896.1
France,2002,11.9,964.1
France,2003,11.9,738.2
France,2004,11.4,786.6
France,2005,11.4,687.0
France,2006,12.0,821.7
France,2007,11.8,831.8
France,2008,11.5,937.2
France,2009,11.8,819.9
France,2010,10.7,852.1
France,2011,12.3,735.4
France,2012,11.6,878.8
France,2013,11.2,941.6
France,2014,12.6,941.2
France,2015,12.3,725.6
France,2016,11.9,812.8
France,2017,12.1,742.3
France,2018,12.7,880.0
France,2019,12.5,849.3
France,2020,12.8,830.5
France,2021,11.7,828.6
France,2022,13.2,661.0
France,2023,13.1,838.2
France,2024,12.7,985.2
Franz Joseph Land,1901,-13.3,254.6
Franz Joseph Land,1902,-13.3,254.6
Franz Joseph Land,1903,-13.3,254.6
Franz Joseph Land,1904,-13.3,254.6
Franz Joseph Land,1905,-13.3,254.6
Franz Joseph Land,1906,-13.3,254.6
Franz Joseph Land,1907,-13.3,254.6
Franz Joseph Land,1908,-13.3,254.6
Franz Joseph Land,1909,-13.3,254.6
Franz Joseph Land,1910,-13.3,254.6
Franz Joseph Land,1911,-13.3,254.6
Franz Joseph Land,1912,-14.6,254.6
Franz Joseph Land,1913,-13.5,254.6
Franz Joseph Land,1914,-14.1,254.6
Franz Joseph Land,1915,-14.3,254.6
Franz Joseph Land,1916,-14.4,254.6
Franz Joseph Land,1917,-15.0,254.6
Franz Joseph Land,1918,-13.6,254.6
Franz Joseph Land,1919,-13.7,254.6
Franz Joseph Land,1920,-12.8,254.6
Franz Joseph Land,1921,-13.4,254.6
Franz Joseph Land,1922,-12.8,254.6
Franz Joseph Land,1923,-12.8,254.6
Franz Joseph Land,1924,-12.7,254.6
Franz Joseph Land,1925,-13.0,254.6
Franz Joseph Land,1926,-13.4,254.6
Franz Joseph Land,1927,-13.5,254.6
Franz Joseph Land,1928,-13.2,254.6
Franz Joseph Land,1929,-13.5,254.6
Franz Joseph Land,1930,-12.8,254.6
Franz Joseph Land,1931,-12.6,254.6
Franz Joseph Land,1932,-13.0,244.0
Franz Joseph Land,1933,-12.8,269.5
Franz Joseph Land,1934,-12.5,254.6
Franz Joseph Land,1935,-12.9,254.6
Franz Joseph Land,1936,-13.0,254.6
Franz Joseph Land,1937,-12.4,269.3
Franz Joseph Land,1938,-12.2,229.2
Franz Joseph Land,1939,-12.8,258.6
Franz Joseph Land,1940,-13.2,260.6
Franz Joseph Land,1941,-13.4,250.5
Franz Joseph Land,1942,-13.1,254.6
Franz Joseph Land,1943,-13.1,254.6
Franz Joseph Land,1944,-12.7,254.6
Franz Joseph Land,1945,-12.9,254.6
Franz Joseph Land,1946,-13.0,254.6
Franz Joseph Land,1947,-13.0,259.2
Franz Joseph Land,1948,-13.5,256.2
Franz Joseph Land,1949,-13.0,271.8
Franz Joseph Land,1950,-12.6,276.4
Franz Joseph Land,1951,-13.2,288.4
Franz Joseph Land,1952,-13.1,237.1
Franz Joseph Land,1953,-12.3,248.1
Franz Joseph Land,1954,-12.1,301.0
Franz Joseph Land,1955,-13.2,270.3
Franz Joseph Land,1956,-12.4,250.1
Franz Joseph Land,1957,-13.2,280.1
Franz Joseph Land,1958,-13.6,259.4
Franz Joseph Land,1959,-11.6,269.8
Franz Joseph Land,1960,-13.3,242.1
Franz Joseph Land,1961,-13.0,346.9
Franz Joseph Land,1962,-13.2,291.4
Franz Joseph Land,1963,-15.7,317.8
Franz Joseph Land,1964,-13.3,272.1
Franz Joseph Land,1965,-13.5,270.0
Franz Joseph Land,1966,-14.7,290.2
Franz Joseph Land,1967,-13.4,310.4
Franz Joseph Land,1968,-15.0,279.3
Franz Joseph Land,1969,-13.1,247.6
Franz Joseph Land,1970,-13.8,222.8
Franz Joseph Land,1971,-13.1,211.4
Franz Joseph Land,1972,-11.8,200.9
Franz Joseph Land,1973,-13.5,199.0
Franz Joseph Land,1974,-12.0,210.2
Franz Joseph Land,1975,-13.4,283.8
Franz Joseph Land,1976,-12.2,278.7
Franz Joseph Land,1977,-13.6,232.8
Franz Joseph Land,1978,-14.1,209.6
Franz Joseph Land,1979,-14.4,205.5
Franz Joseph Land,1980,-13.7,232.5
Franz Joseph Land,1981,-13.4,311.3
Franz Joseph Land,1982,-13.5,226.7
Franz Joseph Land,1983,-13.2,291.1
Franz Joseph Land,1984,-10.3,236.3
Franz Joseph Land,1985,-11.4,237.3
Franz Joseph Land,1986,-13.4,207.9
Franz Joseph Land,1987,-14.1,336.0
Franz Joseph Land,1988,-14.8,168.5
Franz Joseph Land,1989,-13.8,274.7
Franz Joseph Land,1990,-11.9,207.4
Franz Joseph Land,1991,-12.6,280.9
Franz Joseph Land,1992,-12.9,214.9
Franz Joseph Land,1993,-12.9,265.0
Franz Joseph Land,1994,-12.8,159.0
Franz Joseph Land,1995,-12.0,232.2
Franz Joseph Land,1996,-12.2,256.0
Franz Joseph Land,1997,-12.8,238.4
Franz Joseph Land,1998,-13.4,178.1
Franz Joseph Land,1999,-11.9,271.5
Franz Joseph Land,2000,-11.0,133.2
Franz Joseph Land,2001,-12.2,166.8
Franz Joseph Land,2002,-12.9,264.7
Franz Joseph Land,2003,-13.3,246.5
Franz Joseph Land,2004,-12.4,231.5
Franz Joseph Land,2005,-11.0,225.4
Franz Joseph Land,2006,-11.9,239.1
Franz Joseph Land,2007,-11.8,191.3
Franz Joseph Land,2008,-11.5,254.1
Franz Joseph Land,2009,-11.0,254.2
Franz Joseph Land,2010,-10.5,119.4
Franz Joseph Land,2011,-8.7,276.3
Franz Joseph Land,2012,-7.8,225.9
Franz Joseph Land,2013,-10.4,241.4
Franz Joseph Land,2014,-9.7,210.0
Franz Joseph Land,2015,-8.8,235.6
Franz Joseph Land,2016,-6.4,314.9
Franz Joseph Land,2017,-9.3,215.6
Franz Joseph Land,2018,-8.9,299.1
Franz Joseph Land,2019,-9.9,327.7
Franz Joseph Land,2020,-8.4,214.6
Franz Joseph Land,2021,-9.9,210.6
Franz Joseph Land,2022,-9.0,221.0
Franz Joseph Land,2023,-9.1,308.0
Franz Joseph Land,2024,-9.4,325.0
French Guiana,1901,26.6,2959.5
French Guiana,1902,26.6,3169.9
French Guiana,1903,26.6,2900.9
French Guiana,1904,26.2,2982.4
French Guiana,1905,26.4,2998.6
French Guiana,1906,26.1,2800.6
French Guiana,1907,26.0,3411.1
French Guiana,1908,26.2,2941.7
French Guiana,1909,26.4,2768.8
French Guiana,1910,26.2,2776.3
French Guiana,1911,25.3,3117.4
French Guiana,1912,25.7,2692.7
French Guiana,1913,25.3,2815.7
French Guiana,1914,25.5,2888.6
French Guiana,1915,25.9,3112.6
French Guiana,1916,25.7,3018.5
French Guiana,1917,25.5,2891.0
French Guiana,1918,25.6,3128.4
French Guiana,1919,25.8,3093.4
French Guiana,1920,25.7,2714.7
French Guiana,1921,25.7,2783.2
French Guiana,1922,25.6,2975.8
French Guiana,1923,25.7,2933.7
French Guiana,1924,25.7,2664.4
French Guiana,1925,25.7,2613.9
French Guiana,1926,26.0,2609.6
French Guiana,1927,25.8,3134.1
French Guiana,1928,25.8,3070.0
French Guiana,1929,25.7,2781.9
French Guiana,1930,25.8,2754.1
French Guiana,1931,26.0,2788.5
French Guiana,1932,26.0,3004.4
French Guiana,1933,25.8,2933.1
French Guiana,1934,25.7,2596.2
French Guiana,1935,25.9,2571.4
French Guiana,1936,25.9,3034.9
French Guiana,1937,25.9,2763.0
French Guiana,1938,25.9,3075.5
French Guiana,1939,25.9,3047.3
French Guiana,1940,26.1,2617.6
French Guiana,1941,26.1,2818.4
French Guiana,1942,26.1,2788.9
French Guiana,1943,25.9,3028.8
French Guiana,1944,26.0,2825.5
French Guiana,1945,26.0,2908.9
French Guiana,1946,25.9,2952.8
French Guiana,1947,26.0,2588.5
French Guiana,1948,25.9,3171.1
French Guiana,1949,25.7,3225.4
French Guiana,1950,25.8,2852.4
French Guiana,1951,25.7,2871.2
French Guiana,1952,25.9,2736.9
French Guiana,1953,25.8,3048.4
French Guiana,1954,25.5,3125.0
French Guiana,1955,25.4,2987.9
French Guiana,1956,25.3,3098.8
French Guiana,1957,25.7,2500.1
French Guiana,1958,26.0,2818.6
French Guiana,1959,25.6,2695.2
French Guiana,1960,25.6,2875.1
French Guiana,1961,25.7,2287.4
French Guiana,1962,25.8,2282.1
French Guiana,1963,25.8,2934.8
French Guiana,1964,25.9,1801.1
French Guiana,1965,25.8,2459.4
French Guiana,1966,26.0,2665.8
French Guiana,1967,25.7,3043.1
French Guiana,1968,25.7,3108.3
French Guiana,1969,26.3,2567.5
French Guiana,1970,25.9,3541.0
French Guiana,1971,25.6,3431.2
French Guiana,1972,26.0,3066.7
French Guiana,1973,26.1,3011.5
French Guiana,1974,25.6,2789.3
French Guiana,1975,25.7,2930.3
French Guiana,1976,25.8,3558.1
French Guiana,1977,26.1,2934.4
French Guiana,1978,26.1,2980.5
French Guiana,1979,26.3,2964.4
French Guiana,1980,26.3,2768.0
French Guiana,1981,26.0,2837.1
French Guiana,1982,25.9,2763.1
French Guiana,1983,26.2,2582.6
French Guiana,1984,25.5,2947.5
French Guiana,1985,25.6,2389.7
French Guiana,1986,26.0,2407.4
French Guiana,1987,26.5,2399.5
French Guiana,1988,26.1,2596.8
French Guiana,1989,25.7,3491.4
French Guiana,1990,26.0,3439.4
French Guiana,1991,25.9,2678.6
French Guiana,1992,25.8,2497.4
French Guiana,1993,25.8,2992.9
French Guiana,1994,25.9,3076.4
French Guiana,1995,26.3,2259.5
French Guiana,1996,26.2,3182.1
French Guiana,1997,26.4,2591.2
French Guiana,1998,26.8,2464.6
French Guiana,1999,26.2,2713.0
French Guiana,2000,26.1,3140.2
French Guiana,2001,26.3,2479.3
French Guiana,2002,26.3,2713.0
French Guiana,2003,26.5,2284.0
French Guiana,2004,26.4,2731.2
French Guiana,2005,26.8,3127.2
French Guiana,2006,26.4,2605.2
French Guiana,2007,26.4,2887.3
French Guiana,2008,26.2,2756.6
French Guiana,2009,26.4,2581.6
French Guiana,2010,26.7,2852.3
French Guiana,2011,26.4,2763.3
French Guiana,2012,26.3,2624.0
French Guiana,2013,26.3,3102.6
French Guiana,2014,26.3,2328.5
French Guiana,2015,26.6,2869.0
French Guiana,2016,26.7,2493.2
French Guiana,2017,26.5,2930.4
French Guiana,2018,26.3,3007.2
French Guiana,2019,26.6,2113.4
French Guiana,2020,26.6,2302.0
French Guiana,2021,26.4,3656.0
French Guiana,2022,26.2,3609.6
French Guiana,2023,26.8,2716.3
French Guiana,2024,27.3,2389.1
Gabon,1901,24.5,1807.1
Gabon,1902,24.7,1812.2
Gabon,1903,24.9,1912.0
Gabon,1904,24.6,1763.7
Gabon,1905,25.0,1837.2
Gabon,1906,24.9,1607.3
Gabon,1907,25.0,1777.2
